"DISTRITO","SECCION","BARRIO","EDAD","HOMBRES","MUJERES"
" 10"," 003","BELLAVISTA"," 80",2,8
" 10"," 003","BELLAVISTA"," 81",2,6
" 10"," 003","BELLAVISTA"," 82",3,8
" 10"," 003","BELLAVISTA"," 83",7,4
" 10"," 003","BELLAVISTA"," 84",3,8
" 10"," 003","BELLAVISTA"," 85",3,4
" 10"," 003","BELLAVISTA"," 86",1,5
" 10"," 003","BELLAVISTA"," 87",4,5
" 10"," 003","BELLAVISTA"," 88",2,2
" 10"," 003","BELLAVISTA"," 89",2,4
" 10"," 003","BELLAVISTA","90 y más años",5,6
" 10"," 004","BELLAVISTA"," 00",10,7
" 10"," 004","BELLAVISTA"," 01",5,3
" 10"," 004","BELLAVISTA"," 02",5,6
" 10"," 004","BELLAVISTA"," 03",4,5
" 10"," 004","BELLAVISTA"," 04",11,5
" 10"," 004","BELLAVISTA"," 05",7,8
" 10"," 004","BELLAVISTA"," 06",7,6
" 10"," 004","BELLAVISTA"," 07",10,12
" 10"," 004","BELLAVISTA"," 08",8,3
" 10"," 004","BELLAVISTA"," 09",10,11
" 10"," 004","BELLAVISTA"," 10",8,4
" 10"," 004","BELLAVISTA"," 11",3,6
" 10"," 004","BELLAVISTA"," 12",1,9
" 10"," 004","BELLAVISTA"," 13",8,7
" 10"," 004","BELLAVISTA"," 14",6,5
" 10"," 004","BELLAVISTA"," 15",6,6
" 10"," 004","BELLAVISTA"," 16",7,7
" 10"," 004","BELLAVISTA"," 17",8,6
" 10"," 004","BELLAVISTA"," 18",10,7
" 10"," 004","BELLAVISTA"," 19",5,5
" 10"," 004","BELLAVISTA"," 20",7,8
" 10"," 004","BELLAVISTA"," 21",5,7
" 10"," 004","BELLAVISTA"," 22",11,3
" 10"," 004","BELLAVISTA"," 23",10,4
" 10"," 004","BELLAVISTA"," 24",10,7
" 10"," 004","BELLAVISTA"," 25",5,5
" 10"," 004","BELLAVISTA"," 26",5,6
" 10"," 004","BELLAVISTA"," 27",8,10
" 10"," 004","BELLAVISTA"," 28",11,7
" 10"," 004","BELLAVISTA"," 29",2,8
" 10"," 004","BELLAVISTA"," 30",3,4
" 10"," 004","BELLAVISTA"," 31",3,7
" 10"," 004","BELLAVISTA"," 32",5,9
" 10"," 004","BELLAVISTA"," 33",5,9
" 10"," 004","BELLAVISTA"," 34",9,11
" 10"," 004","BELLAVISTA"," 35",5,7
" 10"," 004","BELLAVISTA"," 36",15,18
" 10"," 004","BELLAVISTA"," 37",16,9
" 10"," 004","BELLAVISTA"," 38",15,9
" 10"," 004","BELLAVISTA"," 39",14,12
" 10"," 004","BELLAVISTA"," 40",9,15
" 10"," 004","BELLAVISTA"," 41",13,9
" 10"," 004","BELLAVISTA"," 42",16,11
" 10"," 004","BELLAVISTA"," 43",8,14
" 10"," 004","BELLAVISTA"," 44",8,11
" 10"," 004","BELLAVISTA"," 45",12,9
" 10"," 004","BELLAVISTA"," 46",8,8
" 10"," 004","BELLAVISTA"," 47",12,12
" 10"," 004","BELLAVISTA"," 48",12,12
" 10"," 004","BELLAVISTA"," 49",21,10
" 10"," 004","BELLAVISTA"," 50",15,15
" 10"," 004","BELLAVISTA"," 51",12,14
" 10"," 004","BELLAVISTA"," 52",8,8
" 10"," 004","BELLAVISTA"," 53",12,8
" 10"," 004","BELLAVISTA"," 54",9,6
" 10"," 004","BELLAVISTA"," 55",4,11
" 10"," 004","BELLAVISTA"," 56",8,7
" 10"," 004","BELLAVISTA"," 57",9,13
" 10"," 004","BELLAVISTA"," 58",9,10
" 10"," 004","BELLAVISTA"," 59",6,9
" 10"," 004","BELLAVISTA"," 60",4,3
" 10"," 004","BELLAVISTA"," 61",6,7
" 10"," 004","BELLAVISTA"," 62",4,2
" 10"," 004","BELLAVISTA"," 63",6,11
" 10"," 004","BELLAVISTA"," 64",6,5
" 10"," 004","BELLAVISTA"," 65",5,7
" 10"," 004","BELLAVISTA"," 66",7,7
" 10"," 004","BELLAVISTA"," 67",5,12
" 10"," 004","BELLAVISTA"," 68",12,6
" 10"," 004","BELLAVISTA"," 69",3,9
" 10"," 004","BELLAVISTA"," 70",9,4
" 10"," 004","BELLAVISTA"," 71",7,8
" 10"," 004","BELLAVISTA"," 72",7,12
" 10"," 004","BELLAVISTA"," 73",5,5
" 10"," 004","BELLAVISTA"," 74",2,5
" 10"," 004","BELLAVISTA"," 75",2,1
" 10"," 004","BELLAVISTA"," 76",7,8
" 10"," 004","BELLAVISTA"," 77",1,4
" 10"," 004","BELLAVISTA"," 78",1,2
" 10"," 004","BELLAVISTA"," 79",2,4
" 10"," 004","BELLAVISTA"," 80",2,8
" 10"," 004","BELLAVISTA"," 81",5,7
" 10"," 004","BELLAVISTA"," 82",4,8
" 10"," 004","BELLAVISTA"," 83",6,7
" 10"," 004","BELLAVISTA"," 84",3,3
" 10"," 004","BELLAVISTA"," 85",1,5
" 10"," 004","BELLAVISTA"," 86",0,6
" 10"," 004","BELLAVISTA"," 87",2,4
" 10"," 004","BELLAVISTA"," 88",3,3
" 10"," 004","BELLAVISTA"," 89",1,3
" 10"," 004","BELLAVISTA","90 y más años",1,6
" 10"," 005","BELLAVISTA"," 00",3,2
" 10"," 005","BELLAVISTA"," 01",2,2
" 10"," 005","BELLAVISTA"," 02",0,1
" 10"," 005","BELLAVISTA"," 03",6,5
" 10"," 005","BELLAVISTA"," 04",4,6
" 10"," 005","BELLAVISTA"," 05",9,6
" 10"," 005","BELLAVISTA"," 06",2,4
" 10"," 005","BELLAVISTA"," 07",6,3
" 10"," 005","BELLAVISTA"," 08",8,4
" 10"," 005","BELLAVISTA"," 09",7,6
" 10"," 005","BELLAVISTA"," 10",4,3
" 10"," 005","BELLAVISTA"," 11",5,7
" 10"," 005","BELLAVISTA"," 12",3,2
" 10"," 005","BELLAVISTA"," 13",4,4
" 10"," 005","BELLAVISTA"," 14",10,0
" 10"," 005","BELLAVISTA"," 15",3,2
" 10"," 005","BELLAVISTA"," 16",3,5
" 10"," 005","BELLAVISTA"," 17",6,7
" 10"," 005","BELLAVISTA"," 18",3,5
" 10"," 005","BELLAVISTA"," 19",8,2
" 10"," 005","BELLAVISTA"," 20",6,8
" 10"," 005","BELLAVISTA"," 21",6,6
" 10"," 005","BELLAVISTA"," 22",8,7
" 10"," 005","BELLAVISTA"," 23",8,5
" 10"," 005","BELLAVISTA"," 24",4,11
" 10"," 005","BELLAVISTA"," 25",7,8
" 10"," 005","BELLAVISTA"," 26",8,2
" 10"," 005","BELLAVISTA"," 27",9,6
" 10"," 005","BELLAVISTA"," 28",3,5
" 10"," 005","BELLAVISTA"," 29",9,8
" 10"," 005","BELLAVISTA"," 30",5,6
" 10"," 005","BELLAVISTA"," 31",6,5
" 10"," 005","BELLAVISTA"," 32",1,2
" 10"," 005","BELLAVISTA"," 33",8,8
" 10"," 005","BELLAVISTA"," 34",11,10
" 10"," 005","BELLAVISTA"," 35",7,5
" 10"," 005","BELLAVISTA"," 36",10,7
" 10"," 005","BELLAVISTA"," 37",7,5
" 10"," 005","BELLAVISTA"," 38",9,13
" 10"," 005","BELLAVISTA"," 39",7,7
" 10"," 005","BELLAVISTA"," 40",12,9
" 10"," 005","BELLAVISTA"," 41",8,4
" 10"," 005","BELLAVISTA"," 42",4,5
" 10"," 005","BELLAVISTA"," 43",10,7
" 10"," 005","BELLAVISTA"," 44",7,6
" 10"," 005","BELLAVISTA"," 45",3,5
" 10"," 005","BELLAVISTA"," 46",9,7
" 10"," 005","BELLAVISTA"," 47",9,10
" 10"," 005","BELLAVISTA"," 48",5,8
" 10"," 005","BELLAVISTA"," 49",12,8
" 10"," 005","BELLAVISTA"," 50",10,14
" 10"," 005","BELLAVISTA"," 51",8,9
" 10"," 005","BELLAVISTA"," 52",9,8
" 10"," 005","BELLAVISTA"," 53",12,4
" 10"," 005","BELLAVISTA"," 54",8,11
" 10"," 005","BELLAVISTA"," 55",5,6
" 10"," 005","BELLAVISTA"," 56",9,3
" 10"," 005","BELLAVISTA"," 57",3,11
" 10"," 005","BELLAVISTA"," 58",13,4
" 10"," 005","BELLAVISTA"," 59",5,10
" 10"," 005","BELLAVISTA"," 60",7,8
" 10"," 005","BELLAVISTA"," 61",3,5
" 10"," 005","BELLAVISTA"," 62",7,8
" 10"," 005","BELLAVISTA"," 63",9,11
" 10"," 005","BELLAVISTA"," 64",7,9
" 10"," 005","BELLAVISTA"," 65",5,9
" 10"," 005","BELLAVISTA"," 66",9,5
" 10"," 005","BELLAVISTA"," 67",6,11
" 10"," 005","BELLAVISTA"," 68",6,8
" 10"," 005","BELLAVISTA"," 69",3,2
" 10"," 005","BELLAVISTA"," 70",4,4
" 10"," 005","BELLAVISTA"," 71",4,5
" 10"," 005","BELLAVISTA"," 72",5,12
" 10"," 005","BELLAVISTA"," 73",3,4
" 10"," 005","BELLAVISTA"," 74",3,5
" 10"," 005","BELLAVISTA"," 75",2,3
" 10"," 005","BELLAVISTA"," 76",4,6
" 10"," 005","BELLAVISTA"," 77",4,9
" 10"," 005","BELLAVISTA"," 78",2,8
" 10"," 005","BELLAVISTA"," 79",5,2
" 10"," 005","BELLAVISTA"," 80",6,8
" 10"," 005","BELLAVISTA"," 81",6,6
" 10"," 005","BELLAVISTA"," 82",4,12
" 10"," 005","BELLAVISTA"," 83",6,4
" 10"," 005","BELLAVISTA"," 84",3,6
" 10"," 005","BELLAVISTA"," 85",1,3
" 10"," 005","BELLAVISTA"," 86",2,2
" 10"," 005","BELLAVISTA"," 87",1,1
" 10"," 005","BELLAVISTA"," 88",1,2
" 10"," 005","BELLAVISTA"," 89",0,4
" 10"," 005","BELLAVISTA","90 y más años",3,9
" 10"," 006","BELLAVISTA"," 00",2,2
" 10"," 006","BELLAVISTA"," 01",5,5
" 10"," 006","BELLAVISTA"," 02",4,2
" 10"," 006","BELLAVISTA"," 03",4,7
" 10"," 006","BELLAVISTA"," 04",6,4
" 10"," 006","BELLAVISTA"," 05",4,5
" 10"," 006","BELLAVISTA"," 06",1,6
" 10"," 006","BELLAVISTA"," 07",2,4
" 10"," 006","BELLAVISTA"," 08",2,4
" 10"," 006","BELLAVISTA"," 09",6,1
" 10"," 006","BELLAVISTA"," 10",4,3
" 10"," 006","BELLAVISTA"," 11",2,5
" 10"," 006","BELLAVISTA"," 12",1,8
" 10"," 006","BELLAVISTA"," 13",1,7
" 10"," 006","BELLAVISTA"," 14",3,3
" 10"," 006","BELLAVISTA"," 15",7,6
" 10"," 006","BELLAVISTA"," 16",4,6
" 10"," 006","BELLAVISTA"," 17",4,2
" 10"," 006","BELLAVISTA"," 18",3,4
" 10"," 006","BELLAVISTA"," 19",6,7
" 10"," 006","BELLAVISTA"," 20",8,4
" 10"," 006","BELLAVISTA"," 21",4,4
" 10"," 006","BELLAVISTA"," 22",12,7
" 10"," 006","BELLAVISTA"," 23",6,4
" 10"," 006","BELLAVISTA"," 24",5,8
" 10"," 006","BELLAVISTA"," 25",1,0
" 10"," 006","BELLAVISTA"," 26",5,6
" 10"," 006","BELLAVISTA"," 27",5,6
" 10"," 006","BELLAVISTA"," 28",5,6
" 10"," 006","BELLAVISTA"," 29",7,3
" 10"," 006","BELLAVISTA"," 30",9,6
" 10"," 006","BELLAVISTA"," 31",7,9
" 10"," 006","BELLAVISTA"," 32",5,2
" 10"," 006","BELLAVISTA"," 33",6,7
" 10"," 006","BELLAVISTA"," 34",7,5
" 10"," 006","BELLAVISTA"," 35",2,5
" 10"," 006","BELLAVISTA"," 36",8,9
" 10"," 006","BELLAVISTA"," 37",5,9
" 10"," 006","BELLAVISTA"," 38",5,8
" 10"," 006","BELLAVISTA"," 39",4,9
" 10"," 006","BELLAVISTA"," 40",5,8
" 10"," 006","BELLAVISTA"," 41",8,4
" 10"," 006","BELLAVISTA"," 42",14,3
" 10"," 006","BELLAVISTA"," 43",8,9
" 10"," 006","BELLAVISTA"," 44",8,9
" 10"," 006","BELLAVISTA"," 45",4,13
" 10"," 006","BELLAVISTA"," 46",6,7
" 10"," 006","BELLAVISTA"," 47",7,9
" 10"," 006","BELLAVISTA"," 48",10,4
" 10"," 006","BELLAVISTA"," 49",12,7
" 10"," 006","BELLAVISTA"," 50",8,9
" 10"," 006","BELLAVISTA"," 51",9,13
" 10"," 006","BELLAVISTA"," 52",12,7
" 10"," 006","BELLAVISTA"," 53",2,9
" 10"," 006","BELLAVISTA"," 54",6,6
" 10"," 006","BELLAVISTA"," 55",6,12
" 10"," 006","BELLAVISTA"," 56",8,3
" 10"," 006","BELLAVISTA"," 57",2,6
" 10"," 006","BELLAVISTA"," 58",8,6
" 10"," 006","BELLAVISTA"," 59",8,5
" 10"," 006","BELLAVISTA"," 60",8,9
" 10"," 006","BELLAVISTA"," 61",9,7
" 10"," 006","BELLAVISTA"," 62",4,7
" 10"," 006","BELLAVISTA"," 63",6,5
" 10"," 006","BELLAVISTA"," 64",5,5
" 10"," 006","BELLAVISTA"," 65",2,2
" 10"," 006","BELLAVISTA"," 66",5,3
" 10"," 006","BELLAVISTA"," 67",4,6
" 10"," 006","BELLAVISTA"," 68",7,9
" 10"," 006","BELLAVISTA"," 69",0,8
" 10"," 006","BELLAVISTA"," 70",7,10
" 10"," 006","BELLAVISTA"," 71",4,8
" 10"," 006","BELLAVISTA"," 72",8,8
" 10"," 006","BELLAVISTA"," 73",9,11
" 10"," 006","BELLAVISTA"," 74",7,1
" 10"," 006","BELLAVISTA"," 75",3,5
" 10"," 006","BELLAVISTA"," 76",3,6
" 10"," 006","BELLAVISTA"," 77",5,6
" 10"," 006","BELLAVISTA"," 78",4,8
" 10"," 006","BELLAVISTA"," 79",7,4
" 10"," 006","BELLAVISTA"," 80",6,8
" 10"," 006","BELLAVISTA"," 81",4,5
" 10"," 006","BELLAVISTA"," 82",5,5
" 10"," 006","BELLAVISTA"," 83",5,7
" 10"," 006","BELLAVISTA"," 84",3,5
" 10"," 006","BELLAVISTA"," 85",3,5
" 10"," 006","BELLAVISTA"," 86",1,1
" 10"," 006","BELLAVISTA"," 87",0,3
" 10"," 006","BELLAVISTA"," 88",2,7
" 10"," 006","BELLAVISTA"," 89",1,0
" 10"," 006","BELLAVISTA","90 y más años",5,10
" 10"," 007","BELLAVISTA"," 00",5,1
" 10"," 007","BELLAVISTA"," 01",4,1
" 10"," 007","BELLAVISTA"," 02",3,5
" 10"," 007","BELLAVISTA"," 03",5,4
" 10"," 007","BELLAVISTA"," 04",5,4
" 10"," 007","BELLAVISTA"," 06",2,10
" 10"," 007","BELLAVISTA"," 07",4,4
" 10"," 007","BELLAVISTA"," 08",9,1
" 10"," 007","BELLAVISTA"," 09",8,7
" 10"," 007","BELLAVISTA"," 10",4,2
" 10"," 007","BELLAVISTA"," 11",5,5
" 10"," 007","BELLAVISTA"," 12",5,5
" 10"," 007","BELLAVISTA"," 13",1,5
" 10"," 007","BELLAVISTA"," 14",5,3
" 10"," 007","BELLAVISTA"," 15",5,3
" 10"," 007","BELLAVISTA"," 16",8,3
" 10"," 007","BELLAVISTA"," 17",5,3
" 10"," 007","BELLAVISTA"," 18",3,2
" 10"," 007","BELLAVISTA"," 19",4,7
" 10"," 007","BELLAVISTA"," 20",3,0
" 10"," 007","BELLAVISTA"," 21",5,2
" 10"," 007","BELLAVISTA"," 22",3,1
" 10"," 007","BELLAVISTA"," 23",6,4
" 10"," 007","BELLAVISTA"," 24",5,7
" 10"," 007","BELLAVISTA"," 25",4,6
" 10"," 007","BELLAVISTA"," 26",8,5
" 10"," 007","BELLAVISTA"," 27",0,6
" 10"," 007","BELLAVISTA"," 28",6,5
" 10"," 007","BELLAVISTA"," 29",6,7
" 10"," 007","BELLAVISTA"," 30",2,3
" 10"," 007","BELLAVISTA"," 31",2,6
" 10"," 007","BELLAVISTA"," 32",5,1
" 10"," 007","BELLAVISTA"," 33",6,11
" 10"," 007","BELLAVISTA"," 34",2,5
" 10"," 007","BELLAVISTA"," 35",4,3
" 10"," 007","BELLAVISTA"," 36",9,10
" 10"," 007","BELLAVISTA"," 37",9,7
" 10"," 007","BELLAVISTA"," 38",6,5
" 10"," 007","BELLAVISTA"," 39",8,7
" 10"," 007","BELLAVISTA"," 40",8,8
" 10"," 007","BELLAVISTA"," 41",2,2
" 10"," 007","BELLAVISTA"," 42",6,7
" 10"," 007","BELLAVISTA"," 43",4,5
" 10"," 007","BELLAVISTA"," 44",4,8
" 10"," 007","BELLAVISTA"," 45",5,6
" 10"," 007","BELLAVISTA"," 46",5,7
" 10"," 007","BELLAVISTA"," 47",7,6
" 10"," 007","BELLAVISTA"," 48",9,4
" 10"," 007","BELLAVISTA"," 49",8,7
" 10"," 007","BELLAVISTA"," 50",7,10
" 10"," 007","BELLAVISTA"," 51",7,3
" 10"," 007","BELLAVISTA"," 52",8,10
" 10"," 007","BELLAVISTA"," 53",7,4
" 10"," 007","BELLAVISTA"," 54",11,8
" 10"," 007","BELLAVISTA"," 55",4,5
" 10"," 007","BELLAVISTA"," 56",4,0
" 10"," 007","BELLAVISTA"," 57",5,8
" 10"," 007","BELLAVISTA"," 58",8,5
" 10"," 007","BELLAVISTA"," 59",7,4
" 10"," 007","BELLAVISTA"," 60",7,5
" 10"," 007","BELLAVISTA"," 61",0,5
" 10"," 007","BELLAVISTA"," 62",9,6
" 10"," 007","BELLAVISTA"," 63",1,3
" 10"," 007","BELLAVISTA"," 64",3,1
" 10"," 007","BELLAVISTA"," 65",4,5
" 10"," 007","BELLAVISTA"," 66",5,4
" 10"," 007","BELLAVISTA"," 67",2,4
" 10"," 007","BELLAVISTA"," 68",6,5
" 10"," 007","BELLAVISTA"," 69",3,4
" 10"," 007","BELLAVISTA"," 70",3,3
" 10"," 007","BELLAVISTA"," 71",8,14
" 10"," 007","BELLAVISTA"," 72",3,8
" 10"," 007","BELLAVISTA"," 73",1,4
" 10"," 007","BELLAVISTA"," 74",4,3
" 10"," 007","BELLAVISTA"," 75",3,3
" 10"," 007","BELLAVISTA"," 76",4,4
" 10"," 007","BELLAVISTA"," 77",4,7
" 10"," 007","BELLAVISTA"," 78",7,5
" 10"," 007","BELLAVISTA"," 79",2,7
" 10"," 007","BELLAVISTA"," 80",1,3
" 10"," 007","BELLAVISTA"," 81",4,8
" 10"," 007","BELLAVISTA"," 82",0,5
" 10"," 007","BELLAVISTA"," 83",4,4
" 10"," 007","BELLAVISTA"," 84",2,4
" 10"," 007","BELLAVISTA"," 85",4,3
" 10"," 007","BELLAVISTA"," 86",4,3
" 10"," 007","BELLAVISTA"," 87",3,4
" 10"," 007","BELLAVISTA"," 88",0,3
" 10"," 007","BELLAVISTA"," 89",1,2
" 10"," 007","BELLAVISTA","90 y más años",2,4
" 10"," 008","BELLAVISTA"," 00",5,6
" 10"," 008","BELLAVISTA"," 01",7,5
" 10"," 008","BELLAVISTA"," 02",11,5
" 10"," 008","BELLAVISTA"," 03",8,7
" 10"," 008","BELLAVISTA"," 04",7,9
" 10"," 008","BELLAVISTA"," 05",10,13
" 10"," 008","BELLAVISTA"," 06",7,8
" 10"," 008","BELLAVISTA"," 07",7,5
" 10"," 008","BELLAVISTA"," 08",19,10
" 10"," 008","BELLAVISTA"," 09",17,9
" 10"," 008","BELLAVISTA"," 10",7,13
" 10"," 008","BELLAVISTA"," 11",6,9
" 10"," 008","BELLAVISTA"," 12",7,7
" 10"," 008","BELLAVISTA"," 13",5,12
" 10"," 008","BELLAVISTA"," 14",7,6
" 10"," 008","BELLAVISTA"," 15",8,7
" 10"," 008","BELLAVISTA"," 16",2,9
" 10"," 008","BELLAVISTA"," 17",8,13
" 10"," 008","BELLAVISTA"," 18",6,4
" 10"," 008","BELLAVISTA"," 19",7,8
" 10"," 008","BELLAVISTA"," 20",5,4
" 10"," 008","BELLAVISTA"," 21",9,7
" 10"," 008","BELLAVISTA"," 22",7,7
" 10"," 008","BELLAVISTA"," 23",13,10
" 10"," 008","BELLAVISTA"," 24",8,7
" 10"," 008","BELLAVISTA"," 25",12,6
" 10"," 008","BELLAVISTA"," 26",11,11
" 10"," 008","BELLAVISTA"," 27",12,13
" 10"," 008","BELLAVISTA"," 28",10,10
" 10"," 008","BELLAVISTA"," 29",8,14
" 10"," 008","BELLAVISTA"," 30",6,11
" 10"," 008","BELLAVISTA"," 31",13,14
" 10"," 008","BELLAVISTA"," 32",11,20
" 10"," 008","BELLAVISTA"," 33",15,16
" 10"," 008","BELLAVISTA"," 34",13,11
" 10"," 008","BELLAVISTA"," 35",10,9
" 10"," 008","BELLAVISTA"," 36",18,12
" 10"," 008","BELLAVISTA"," 37",16,17
" 10"," 008","BELLAVISTA"," 38",14,13
" 10"," 008","BELLAVISTA"," 39",18,11
" 10"," 008","BELLAVISTA"," 40",16,11
" 10"," 008","BELLAVISTA"," 41",10,11
" 10"," 008","BELLAVISTA"," 42",12,24
" 10"," 008","BELLAVISTA"," 43",15,12
" 10"," 008","BELLAVISTA"," 44",16,10
" 10"," 008","BELLAVISTA"," 45",8,16
" 10"," 008","BELLAVISTA"," 46",11,13
" 10"," 008","BELLAVISTA"," 47",17,13
" 10"," 008","BELLAVISTA"," 48",9,15
" 10"," 008","BELLAVISTA"," 49",15,8
" 10"," 008","BELLAVISTA"," 50",17,18
" 10"," 008","BELLAVISTA"," 51",10,13
" 10"," 008","BELLAVISTA"," 52",16,13
" 10"," 008","BELLAVISTA"," 53",8,16
" 10"," 008","BELLAVISTA"," 54",9,17
" 10"," 008","BELLAVISTA"," 55",11,14
" 10"," 008","BELLAVISTA"," 56",17,12
" 10"," 008","BELLAVISTA"," 57",10,12
" 10"," 008","BELLAVISTA"," 58",14,10
" 10"," 008","BELLAVISTA"," 59",11,3
" 10"," 008","BELLAVISTA"," 60",11,12
" 10"," 008","BELLAVISTA"," 61",12,11
" 10"," 008","BELLAVISTA"," 62",6,6
" 10"," 008","BELLAVISTA"," 63",7,12
" 10"," 008","BELLAVISTA"," 64",9,8
" 10"," 008","BELLAVISTA"," 65",7,8
" 10"," 008","BELLAVISTA"," 66",10,9
" 10"," 008","BELLAVISTA"," 67",8,12
" 10"," 008","BELLAVISTA"," 68",4,7
" 10"," 008","BELLAVISTA"," 69",4,5
" 10"," 008","BELLAVISTA"," 70",4,8
" 10"," 008","BELLAVISTA"," 71",11,9
" 10"," 008","BELLAVISTA"," 72",5,14
" 10"," 008","BELLAVISTA"," 73",6,8
" 10"," 008","BELLAVISTA"," 74",13,8
" 10"," 008","BELLAVISTA"," 75",3,12
" 10"," 008","BELLAVISTA"," 76",4,7
" 10"," 008","BELLAVISTA"," 77",4,6
" 10"," 008","BELLAVISTA"," 78",7,4
" 10"," 008","BELLAVISTA"," 79",9,6
" 10"," 008","BELLAVISTA"," 80",5,7
" 10"," 008","BELLAVISTA"," 81",1,7
" 10"," 008","BELLAVISTA"," 82",3,8
" 10"," 008","BELLAVISTA"," 83",6,4
" 10"," 008","BELLAVISTA"," 84",4,4
" 10"," 008","BELLAVISTA"," 85",1,5
" 10"," 008","BELLAVISTA"," 86",2,5
" 10"," 008","BELLAVISTA"," 87",0,2
" 10"," 008","BELLAVISTA"," 88",2,1
" 10"," 008","BELLAVISTA","90 y más años",1,5
" 10"," 009","BELLAVISTA"," 00",18,19
" 10"," 009","BELLAVISTA"," 01",21,13
" 10"," 009","BELLAVISTA"," 02",24,20
" 10"," 009","BELLAVISTA"," 03",12,22
" 10"," 009","BELLAVISTA"," 04",24,20
" 10"," 009","BELLAVISTA"," 05",21,29
" 10"," 009","BELLAVISTA"," 06",14,18
" 10"," 009","BELLAVISTA"," 07",21,17
" 10"," 009","BELLAVISTA"," 08",13,17
" 10"," 009","BELLAVISTA"," 09",14,14
" 10"," 009","BELLAVISTA"," 10",19,13
" 10"," 009","BELLAVISTA"," 11",11,12
" 10"," 009","BELLAVISTA"," 12",9,13
" 10"," 009","BELLAVISTA"," 13",4,15
" 10"," 009","BELLAVISTA"," 14",9,6
" 10"," 009","BELLAVISTA"," 15",13,3
" 10"," 009","BELLAVISTA"," 16",7,8
" 10"," 009","BELLAVISTA"," 17",6,6
" 10"," 009","BELLAVISTA"," 18",10,11
" 10"," 009","BELLAVISTA"," 19",12,5
" 10"," 009","BELLAVISTA"," 20",3,12
" 10"," 009","BELLAVISTA"," 21",7,9
" 10"," 009","BELLAVISTA"," 22",5,9
" 10"," 009","BELLAVISTA"," 23",7,7
" 10"," 009","BELLAVISTA"," 24",2,4
" 10"," 009","BELLAVISTA"," 25",8,5
" 10"," 009","BELLAVISTA"," 26",10,3
" 10"," 009","BELLAVISTA"," 27",3,9
" 10"," 009","BELLAVISTA"," 28",3,2
" 10"," 009","BELLAVISTA"," 29",8,8
" 10"," 009","BELLAVISTA"," 30",6,9
" 10"," 009","BELLAVISTA"," 31",12,18
" 10"," 009","BELLAVISTA"," 32",13,22
" 10"," 009","BELLAVISTA"," 33",14,18
" 10"," 009","BELLAVISTA"," 34",10,18
" 10"," 009","BELLAVISTA"," 35",18,23
" 10"," 009","BELLAVISTA"," 36",19,19
" 10"," 009","BELLAVISTA"," 37",28,25
" 10"," 009","BELLAVISTA"," 38",32,28
" 10"," 009","BELLAVISTA"," 39",32,27
" 10"," 009","BELLAVISTA"," 40",26,29
" 10"," 009","BELLAVISTA"," 41",32,29
" 10"," 009","BELLAVISTA"," 42",22,23
" 10"," 009","BELLAVISTA"," 43",28,21
" 10"," 009","BELLAVISTA"," 44",17,17
" 10"," 009","BELLAVISTA"," 45",20,21
" 10"," 009","BELLAVISTA"," 46",20,20
" 10"," 009","BELLAVISTA"," 47",20,19
" 10"," 009","BELLAVISTA"," 48",15,16
" 10"," 009","BELLAVISTA"," 49",13,7
" 10"," 009","BELLAVISTA"," 50",17,9
" 10"," 009","BELLAVISTA"," 51",15,9
" 10"," 009","BELLAVISTA"," 52",11,13
" 10"," 009","BELLAVISTA"," 53",2,10
" 10"," 009","BELLAVISTA"," 54",7,6
" 10"," 009","BELLAVISTA"," 55",8,4
" 10"," 009","BELLAVISTA"," 56",6,7
" 10"," 009","BELLAVISTA"," 57",9,3
" 10"," 009","BELLAVISTA"," 58",7,4
" 10"," 009","BELLAVISTA"," 59",6,10
" 10"," 009","BELLAVISTA"," 60",4,5
" 10"," 009","BELLAVISTA"," 61",7,2
" 10"," 009","BELLAVISTA"," 62",2,3
" 10"," 009","BELLAVISTA"," 63",4,3
" 10"," 009","BELLAVISTA"," 64",3,1
" 10"," 009","BELLAVISTA"," 65",1,6
" 10"," 009","BELLAVISTA"," 66",2,3
" 10"," 009","BELLAVISTA"," 67",2,1
" 10"," 009","BELLAVISTA"," 68",0,5
" 10"," 009","BELLAVISTA"," 69",4,3
" 10"," 009","BELLAVISTA"," 70",2,4
" 10"," 009","BELLAVISTA"," 71",5,1
" 10"," 009","BELLAVISTA"," 72",0,2
" 10"," 009","BELLAVISTA"," 73",3,3
" 10"," 009","BELLAVISTA"," 74",2,5
" 10"," 009","BELLAVISTA"," 75",3,5
" 10"," 009","BELLAVISTA"," 76",3,2
" 10"," 009","BELLAVISTA"," 77",0,4
" 10"," 009","BELLAVISTA"," 78",1,1
" 10"," 009","BELLAVISTA"," 79",4,1
" 10"," 009","BELLAVISTA"," 80",2,1
" 10"," 009","BELLAVISTA"," 81",1,1
" 10"," 009","BELLAVISTA"," 82",0,3
" 10"," 009","BELLAVISTA"," 83",0,5
" 10"," 009","BELLAVISTA"," 84",1,1
" 10"," 009","BELLAVISTA"," 85",2,2
" 10"," 009","BELLAVISTA"," 87",1,2
" 10"," 009","BELLAVISTA"," 88",0,1
" 10"," 009","BELLAVISTA"," 89",1,0
" 10"," 009","BELLAVISTA","90 y más años",1,0
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 00",0,4
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 01",6,8
