LÍNEA,NOMBRE LÍNEA,DESTINO SECCIÓN,NODO,NOMBRE PARADA,LATITUD_WS84,LONGITUD_WS84
32,Plaza del - Duque-Poligono Sur,PLAZA DEL DUQUE,750,José Laguillo (Esperanza Trinidad),37.39299,-5.980905
32,Plaza del - Duque-Poligono Sur,PLAZA DEL DUQUE,281,Gonzalo Bilbao (Puerta Osario),37.3930054,-5.98336458
32,Plaza del - Duque-Poligono Sur,PLAZA DEL DUQUE,247,Ponce de León,37.393074,-5.98770952
32,Plaza del - Duque-Poligono Sur,PLAZA DEL DUQUE,41,Plaza Encarnación,37.3926926,-5.99121141
32,Plaza del - Duque-Poligono Sur,PLAZA DEL DUQUE,1023,Plaza Duque (Bajada),37.3932648,-5.99607849
32,Plaza del - Duque-Poligono Sur,PLAZA DEL DUQUE,7,Plaza del Duque (La Campana),37.39267,-5.995129
34,Prado-Los Bermejales,LOS BERMEJALES,501,Avenida del Cid (Facultad de derecho),37.38008,-5.988675
34,Prado-Los Bermejales,LOS BERMEJALES,907,Prado San Sebastián (Avenida El Cid),37.3803558,-5.989094
34,Prado-Los Bermejales,LOS BERMEJALES,5,Avda. María Luisa (Teatro Lope de Vega),37.37834,-5.9901185
34,Prado-Los Bermejales,LOS BERMEJALES,205,Paseo Las delicias (Pab. de Guatemala),37.3742828,-5.99107838
34,Prado-Los Bermejales,LOS BERMEJALES,206,Paseo Las delicias (Glorieta Méjico),37.369915,-5.98838043
34,Prado-Los Bermejales,LOS BERMEJALES,873,La Palmera (Bueno Monreal),37.3673,-5.98677635
34,Prado-Los Bermejales,LOS BERMEJALES,207,Sor Gregoria Santa Teresa,37.3653526,-5.987398
34,Prado-Los Bermejales,LOS BERMEJALES,156,Reina Mercedes (Escuela de Aparejadores),37.36109,-5.98636866
34,Prado-Los Bermejales,LOS BERMEJALES,157,Reina Mercedes (E.S.I. Informática),37.35839,-5.98654032
34,Prado-Los Bermejales,LOS BERMEJALES,976,Reina Mercedes (Glta. Alc. Parias Merry),37.35636,-5.98660469
34,Prado-Los Bermejales,LOS BERMEJALES,753,Dr. Fleming (Est. Benito Villamarín),37.3564377,-5.98364353
34,Prado-Los Bermejales,LOS BERMEJALES,802,Avenida Holanda (Paraná),37.3544922,-5.981927
34,Prado-Los Bermejales,LOS BERMEJALES,812,Avenida Italia (Ciudad deportiva),37.3511276,-5.98108864
34,Prado-Los Bermejales,LOS BERMEJALES,816,Bergantín (Fragata),37.3504753,-5.978923
34,Prado-Los Bermejales,LOS BERMEJALES,817,Avda. Reino Unido (Nª Sª del Pilar),37.349,-5.977021
34,Prado-Los Bermejales,LOS BERMEJALES,504,Av. Reino Unido (Glta. Av. Jerez),37.34657,-5.97664833
34,Prado-Los Bermejales,LOS BERMEJALES,742,María Galiana (Santa María de La Cabeza),37.346817,-5.97435236
34,Prado-Los Bermejales,LOS BERMEJALES,860,Avenida Finlandia (Polonia),37.3441925,-5.97541046
34,Prado-Los Bermejales,LOS BERMEJALES,990,Palmas Altas,37.3413658,-5.97666168
34,Prado-Los Bermejales,LOS BERMEJALES,894,Estonia (Av. Irlanda),37.3429031,-5.978387
34,Prado-Los Bermejales,LOS BERMEJALES,942,Avda. Finlandia (Hungria),37.3435059,-5.98043537
34,Prado-Los Bermejales,LOS BERMEJALES,51,Chipre (Avenida Alemania),37.34465,-5.98257065
34,Prado-Los Bermejales,LOS BERMEJALES,617,Avenida Alemania (Suecia),37.3454,-5.980178
34,Prado-Los Bermejales,LOS BERMEJALES,849,Paseo de Europa (Lyon),37.3480263,-5.979706
34,Prado-Los Bermejales,PRADO DE S.SEBASTIAN,849,Paseo de Europa (Lyon),37.3480263,-5.979706
34,Prado-Los Bermejales,PRADO DE S.SEBASTIAN,850,Avenida Francia (Avenida Grecia),37.34819,-5.981884
34,Prado-Los Bermejales,PRADO DE S.SEBASTIAN,618,Avda. Dinamarca (Sadus),37.349144,-5.986798
34,Prado-Los Bermejales,PRADO DE S.SEBASTIAN,857,Avenida Italia (Grecia),37.350296,-5.98536
34,Prado-Los Bermejales,PRADO DE S.SEBASTIAN,858,Avenida Italia (Siena),37.3508,-5.98223543
34,Prado-Los Bermejales,PRADO DE S.SEBASTIAN,814,Avenida Italia (Ciudad deportiva),37.3513031,-5.980564
34,Prado-Los Bermejales,PRADO DE S.SEBASTIAN,811,Avenida Holanda (Paraná),37.3543625,-5.98170137
34,Prado-Los Bermejales,PRADO DE S.SEBASTIAN,797,Dr. Fleming (Est. Benito Villamarín),37.35637,-5.9834075
34,Prado-Los Bermejales,PRADO DE S.SEBASTIAN,61,Reina Mercedes (Gta. Alc. Parias Merry),37.3563766,-5.98641157
34,Prado-Los Bermejales,PRADO DE S.SEBASTIAN,62,Reina Mercedes (E.S.I. Informática),37.35873,-5.986283
34,Prado-Los Bermejales,PRADO DE S.SEBASTIAN,63,Reina Mercedes (Escuela de Arquitectura),37.36181,-5.986143
34,Prado-Los Bermejales,PRADO DE S.SEBASTIAN,208,Sor Gregoria Santa Teresa,37.36442,-5.987318
34,Prado-Los Bermejales,PRADO DE S.SEBASTIAN,872,La Palmera (Bueno Monreal),37.3674278,-5.986519
34,Prado-Los Bermejales,PRADO DE S.SEBASTIAN,209,Paseo Las delicias (Glorieta Méjico),37.37014,-5.988246
34,Prado-Los Bermejales,PRADO DE S.SEBASTIAN,210,Paseo Las delicias (Glta. Marineros),37.374115,-5.990649
34,Prado-Los Bermejales,PRADO DE S.SEBASTIAN,40,Avenida María Luisa (La Raza),37.37881,-5.98973465
34,Prado-Los Bermejales,PRADO DE S.SEBASTIAN,501,Avenida del Cid (Facultad de derecho),37.38008,-5.988675
37,Pta.Jerez - Bellavista,BELLAVISTA   ,1009,Avda.Roma (Palacio de San Telmo),37.38073,-5.9939785
37,Pta.Jerez - Bellavista,BELLAVISTA   ,999,Avenida Carlos V (Prado San Sebastián),37.3802643,-5.98562574
37,Pta.Jerez - Bellavista,BELLAVISTA   ,53,Avenida La Borbolla (Capitanía),37.3774147,-5.98424435
37,Pta.Jerez - Bellavista,BELLAVISTA   ,54,Avenida La Borbolla (Montevideo),37.3742943,-5.98542166
37,Pta.Jerez - Bellavista,BELLAVISTA   ,55,Avenida La Borbolla (Plaza América),37.3723564,-5.98561764
37,Pta.Jerez - Bellavista,BELLAVISTA   ,56,Manuel Siurot (Edificio La Estrella),37.3676,-5.985317
37,Pta.Jerez - Bellavista,BELLAVISTA   ,57,Manuel Siurot (Cardenal Ilundain),37.3642159,-5.983418
37,Pta.Jerez - Bellavista,BELLAVISTA   ,58,Manuel Siurot (Hospital V.Rocio),37.3612862,-5.981879
37,Pta.Jerez - Bellavista,BELLAVISTA   ,574,Manuel Siurot (Francisco Murillo),37.359478,-5.98084068
37,Pta.Jerez - Bellavista,BELLAVISTA   ,59,Manuel Siurot (Carretera Su Eminencia),37.3574,-5.97977
37,Pta.Jerez - Bellavista,BELLAVISTA   ,432,Guadalbullon (Instituto Heliópolis),37.3556442,-5.97899771
37,Pta.Jerez - Bellavista,BELLAVISTA   ,436,Guadalbullon (Pedro Salvador),37.3538361,-5.97802162
37,Pta.Jerez - Bellavista,BELLAVISTA   ,439,Ali Al-Gomari (Barriada Pineda),37.3520775,-5.976155
37,Pta.Jerez - Bellavista,BELLAVISTA   ,503,Avda. Jerez (Rotonda Bda. Elcano),37.3507156,-5.97754955
37,Pta.Jerez - Bellavista,BELLAVISTA   ,817,Avda. Reino Unido (Nª Sª del Pilar),37.349,-5.977021
37,Pta.Jerez - Bellavista,BELLAVISTA   ,504,Av. Reino Unido (Glta. Av. Jerez),37.34657,-5.97664833
37,Pta.Jerez - Bellavista,BELLAVISTA   ,666,Polonia (Av.Finlandia),37.3443336,-5.9762516
37,Pta.Jerez - Bellavista,BELLAVISTA   ,807,Avda. Jerez (Hospital Fremap),37.343338,-5.97415924
37,Pta.Jerez - Bellavista,BELLAVISTA   ,506,Avda. Jerez (Uralita),37.3342,-5.96963167
37,Pta.Jerez - Bellavista,BELLAVISTA   ,507,Avda. Jerez (Italica Isabelina),37.3318024,-5.968752
37,Pta.Jerez - Bellavista,BELLAVISTA   ,534,Avda. Bellavista (Edif. Vistabella),37.3287163,-5.96871948
37,Pta.Jerez - Bellavista,BELLAVISTA   ,508,Avda. Bellavista (Eduardo Miura),37.326786,-5.96943855
37,Pta.Jerez - Bellavista,BELLAVISTA   ,512,Avda. Bellavista (Asencio y Toledo),37.3241577,-5.968784
37,Pta.Jerez - Bellavista,BELLAVISTA   ,513,Avda. Bellavista (Colegio Lora Tamayo),37.32112,-5.968827
37,Pta.Jerez - Bellavista,BELLAVISTA   ,535,Avenida Bellavista (Hospital de Valme),37.31881,-5.969074
37,Pta.Jerez - Bellavista,BELLAVISTA   ,514,Avda. Bellavista (Nueva Bellavista),37.3158073,-5.969406
37,Pta.Jerez - Bellavista,BELLAVISTA   ,986,Ctra. Isla Menor (Inst. La Grasa),37.3142624,-5.97096348
37,Pta.Jerez - Bellavista,PUERTA JEREZ,986,Ctra. Isla Menor (Inst. La Grasa),37.3142624,-5.97096348
37,Pta.Jerez - Bellavista,PUERTA JEREZ,515,Avda. Bellavista (Nueva Bellavista),37.3159752,-5.96895552
37,Pta.Jerez - Bellavista,PUERTA JEREZ,529,Avenida Bellavista (Hospital de Valme),37.3189964,-5.96849442
37,Pta.Jerez - Bellavista,PUERTA JEREZ,516,Avenida Bellavista (Miguel Ángel),37.32107,-5.96849442
37,Pta.Jerez - Bellavista,PUERTA JEREZ,879,Avda. Bellavista (Asencio y Toledo),37.3244743,-5.96853733
37,Pta.Jerez - Bellavista,PUERTA JEREZ,511,Avda. Bellavista (Venta Antequera),37.3275566,-5.96886969
37,Pta.Jerez - Bellavista,PUERTA JEREZ,764,Glorieta Presos de Los Merinales,37.3295174,-5.967808
37,Pta.Jerez - Bellavista,PUERTA JEREZ,528,Avda. Jerez (Jardines de Hércules),37.3318138,-5.968419
37,Pta.Jerez - Bellavista,PUERTA JEREZ,517,Avda. Jerez (Uralita),37.3336372,-5.969063
37,Pta.Jerez - Bellavista,PUERTA JEREZ,1012,Av. Jerez (P.I. Pineda),37.33595,-5.96965361
37,Pta.Jerez - Bellavista,PUERTA JEREZ,505,María Galiana (Hospital Fremap),37.34336,-5.973333
37,Pta.Jerez - Bellavista,PUERTA JEREZ,520,María Galiana (Hospital Militar),37.34472,-5.97369766
37,Pta.Jerez - Bellavista,PUERTA JEREZ,742,María Galiana (Santa María de La Cabeza),37.346817,-5.97435236
37,Pta.Jerez - Bellavista,PUERTA JEREZ,364,Avda. Reino Unido (Glta. Letonia),37.3465767,-5.976509
37,Pta.Jerez - Bellavista,PUERTA JEREZ,868,Avda. Reino Unido (Bolonia),37.3479156,-5.976734
37,Pta.Jerez - Bellavista,PUERTA JEREZ,1011,Av.Jerez (Ntra. Sra. del Pilar),37.3492165,-5.97632933
37,Pta.Jerez - Bellavista,PUERTA JEREZ,521,Av. Jerez (Rotonda Pineda),37.3513451,-5.976702
37,Pta.Jerez - Bellavista,PUERTA JEREZ,561,Ali Al-Gomari (Barriada Pineda),37.35201,-5.97584343
37,Pta.Jerez - Bellavista,PUERTA JEREZ,424,Guadalbullon (Pedro Salvador),37.35394,-5.97791433
37,Pta.Jerez - Bellavista,PUERTA JEREZ,425,Guadalbullon (Instituto Heliópolis),37.3557549,-5.97885847
37,Pta.Jerez - Bellavista,PUERTA JEREZ,153,Manuel Siurot (Carretera Su Eminencia),37.35752,-5.97964144
37,Pta.Jerez - Bellavista,PUERTA JEREZ,566,Manuel Siurot (Rafael Salgado),37.3591766,-5.98063135
37,Pta.Jerez - Bellavista,PUERTA JEREZ,154,Manuel Siurot (Hospital V.Rocio),37.3610725,-5.981739
37,Pta.Jerez - Bellavista,PUERTA JEREZ,64,Manuel Siurot (Gustavo Gallardo),37.36523,-5.983751
37,Pta.Jerez - Bellavista,PUERTA JEREZ,65,Manuel Siurot (Edificio La Estrella),37.3674927,-5.98505449
37,Pta.Jerez - Bellavista,PUERTA JEREZ,66,Avenida La Borbolla (Felipe Ii),37.37235,-5.985392
37,Pta.Jerez - Bellavista,PUERTA JEREZ,67,Avenida La Borbolla (Montevideo),37.3742,-5.98521
37,Pta.Jerez - Bellavista,PUERTA JEREZ,68,Avda. La Borbolla (Dr. Pedro de Castro),37.3791,-5.9833
37,Pta.Jerez - Bellavista,PUERTA JEREZ,69,Prado San Sebastián (Carlos V,37.3806229,-5.98654556
37,Pta.Jerez - Bellavista,PUERTA JEREZ,1009,Avda.Roma (Palacio de San Telmo),37.38073,-5.9939785
38,Prado - Univ.Pablo Olavide,UNIV. P.OLAVIDE,765,Prado San Sebastián (Carlos V,37.3803978,-5.98566055
38,Prado - Univ.Pablo Olavide,UNIV. P.OLAVIDE,915,Apeadero San Bernardo,37.3783951,-5.979634
38,Prado - Univ.Pablo Olavide,UNIV. P.OLAVIDE,928,Ramón y Cajal (Facultad Empresariales),37.3775063,-5.976402
38,Prado - Univ.Pablo Olavide,UNIV. P.OLAVIDE,344,Ramón y Cajal (San Francisco Javier),37.3766747,-5.97375
38,Prado - Univ.Pablo Olavide,UNIV. P.OLAVIDE,345,Ramón y Cajal (Urbión),37.3755531,-5.96980333
38,Prado - Univ.Pablo Olavide,UNIV. P.OLAVIDE,352,Ramón y Cajal (Antiguo Matadero),37.3743248,-5.96610165
38,Prado - Univ.Pablo Olavide,UNIV. P.OLAVIDE,397,Hytasa (Plaza Alegre),37.372776,-5.96353769
38,Prado - Univ.Pablo Olavide,UNIV. P.OLAVIDE,398,Hytasa  (Salvador Távora),37.370697,-5.96033
38,Prado - Univ.Pablo Olavide,UNIV. P.OLAVIDE,440,Hytasa  (Herramientas),37.36934,-5.9582
38,Prado - Univ.Pablo Olavide,UNIV. P.OLAVIDE,226,Hytasa (Plg. Ind. Su Eminencia),37.3682823,-5.956001
38,Prado - Univ.Pablo Olavide,UNIV. P.OLAVIDE,548,Carretera Su Eminencia (Avenida La Paz),37.3617058,-5.95879555
38,Prado - Univ.Pablo Olavide,UNIV. P.OLAVIDE,830,Autovía Utrera (Ciudad deportiva),37.3540077,-5.946146
38,Prado - Univ.Pablo Olavide,UNIV. P.OLAVIDE,869,Universidad Pablo Olavide,37.3543968,-5.942949
38,Prado - Univ.Pablo Olavide,UNIV. P.OLAVIDE,613,Universidad Pablo Olavide (Biblioteca),37.3568726,-5.94197273
38,Prado - Univ.Pablo Olavide,PRADO DE S.SEBASTIAN,613,Universidad Pablo Olavide (Biblioteca),37.3568726,-5.94197273
38,Prado - Univ.Pablo Olavide,PRADO DE S.SEBASTIAN,547,Carretera Su Eminencia (Avenida La Paz),37.3613243,-5.95855951
38,Prado - Univ.Pablo Olavide,PRADO DE S.SEBASTIAN,357,Avenida de Hytasa (Illescas),37.3683052,-5.955813
38,Prado - Univ.Pablo Olavide,PRADO DE S.SEBASTIAN,347,Avenida de Hytasa (Galicia),37.3693542,-5.95804453
38,Prado - Univ.Pablo Olavide,PRADO DE S.SEBASTIAN,348,Avenida de Hytasa (Hernán Ruiz),37.3710251,-5.96063
38,Prado - Univ.Pablo Olavide,PRADO DE S.SEBASTIAN,349,Avenida de Hytasa (Aragón),37.37292,-5.963634
38,Prado - Univ.Pablo Olavide,PRADO DE S.SEBASTIAN,350,Ramón y Cajal (Antiguo Matadero),37.3744125,-5.96608
38,Prado - Univ.Pablo Olavide,PRADO DE S.SEBASTIAN,341,Ramón y Cajal (Marqués de Nervión),37.3759537,-5.970683
38,Prado - Univ.Pablo Olavide,PRADO DE S.SEBASTIAN,342,Ramón y Cajal (San Francisco Javier),37.37697,-5.974202
38,Prado - Univ.Pablo Olavide,PRADO DE S.SEBASTIAN,195,Ramón y Cajal (Facultad Empresariales),37.37795,-5.97707748
38,Prado - Univ.Pablo Olavide,PRADO DE S.SEBASTIAN,984,Enramadilla (Apeadero San Bernardo),37.3786659,-5.978751
38,Prado - Univ.Pablo Olavide,PRADO DE S.SEBASTIAN,765,Prado San Sebastián (Carlos V,37.3803978,-5.98566055
39,Los Arcos-Hacienda San Antonio,HACIENDA SAN ANTONIO,449,Avda. Andalucia (Los Pajaritos),37.3872,-5.95783
39,Los Arcos-Hacienda San Antonio,HACIENDA SAN ANTONIO,616,Avenida de Andalucía (Tussam),37.3868256,-5.95185375
39,Los Arcos-Hacienda San Antonio,HACIENDA SAN ANTONIO,384,Avenida de Andalucía (Satsumas),37.3865471,-5.94659948
39,Los Arcos-Hacienda San Antonio,HACIENDA SAN ANTONIO,390,Avda. Andalucía (Resid. Sta. Isabel),37.3863335,-5.942598
39,Los Arcos-Hacienda San Antonio,HACIENDA SAN ANTONIO,482,Autovía de Málaga (La Negrilla),37.3857765,-5.93057871
39,Los Arcos-Hacienda San Antonio,HACIENDA SAN ANTONIO,484,Autovía de Málaga (C. de Automovilismo),37.38564,-5.92623329
39,Los Arcos-Hacienda San Antonio,HACIENDA SAN ANTONIO,486,Aux. Autovía Málaga (Plgo. Ind. El Pino),37.3856049,-5.921019
39,Los Arcos-Hacienda San Antonio,HACIENDA SAN ANTONIO,88,Avda. Parsi (Las Lumbreras),37.38495,-5.919378
39,Los Arcos-Hacienda San Antonio,HACIENDA SAN ANTONIO,91,Avda. Parsi (Hda. San Antonio),37.379715,-5.919485
39,Los Arcos-Hacienda San Antonio,HACIENDA SAN ANTONIO,628,Parsi 6 (Parsi2),37.3765945,-5.922393
39,Los Arcos-Hacienda San Antonio,HACIENDA SAN ANTONIO,912,Pino Piñonero (Pino Central),37.377224,-5.925772
39,Los Arcos-Hacienda San Antonio,HACIENDA SAN ANTONIO,914,Pino Silvestre (S. Jose de Palmete),37.37571,-5.93014956
39,Los Arcos-Hacienda San Antonio,LOS ARCOS,914,Pino Silvestre (S. Jose de Palmete),37.37571,-5.93014956
39,Los Arcos-Hacienda San Antonio,LOS ARCOS,926,Pino Piñonero (Pino Central),37.37708,-5.925708
39,Los Arcos-Hacienda San Antonio,LOS ARCOS,75,Parsi 6 (Parsi 2,37.3765,-5.92219925
39,Los Arcos-Hacienda San Antonio,LOS ARCOS,250,Avda. Parsi (Las Melias),37.37825,-5.91911745
39,Los Arcos-Hacienda San Antonio,LOS ARCOS,6,Avda. Parsi (Menorca),37.37949,-5.91909742
39,Los Arcos-Hacienda San Antonio,LOS ARCOS,611,Cíes (Fuerteventura),37.38015,-5.916899
39,Los Arcos-Hacienda San Antonio,LOS ARCOS,81,Arosa (Avda. Parsi),37.38084,-5.91865873
39,Los Arcos-Hacienda San Antonio,LOS ARCOS,898,Estaca de Vares (Brunete),37.3840637,-5.91828346
39,Los Arcos-Hacienda San Antonio,LOS ARCOS,488,Estaca de Vares (Creus),37.38397,-5.916438
39,Los Arcos-Hacienda San Antonio,LOS ARCOS,487,Glorieta Torreblanca,37.38588,-5.91471052
39,Los Arcos-Hacienda San Antonio,LOS ARCOS,739,Andalucía Residencial (Edificio Málaga),37.38691,-5.9190774
39,Los Arcos-Hacienda San Antonio,LOS ARCOS,465,Andalucía Residencial,37.3871231,-5.92306852
39,Los Arcos-Hacienda San Antonio,LOS ARCOS,485,Autovía de Málaga (C. de Automovilismo),37.38611,-5.92728472
39,Los Arcos-Hacienda San Antonio,LOS ARCOS,483,Autovía de Málaga (La Negrilla),37.3862724,-5.93240261
39,Los Arcos-Hacienda San Antonio,LOS ARCOS,409,Avda. Andalucía (Resid. Sta. Isabel),37.3866119,-5.942595
39,Los Arcos-Hacienda San Antonio,LOS ARCOS,388,Avenida de Andalucía (Tussam),37.3868752,-5.94766951
39,Los Arcos-Hacienda San Antonio,LOS ARCOS,381,Avenida de Andalucía (Los Pájaros),37.38731,-5.9550724
39,Los Arcos-Hacienda San Antonio,LOS ARCOS,598,Av. Andalucía (Rda. del Tamarguillo),37.387455,-5.957787
39,Los Arcos-Hacienda San Antonio,LOS ARCOS,449,Avda. Andalucia (Los Pajaritos),37.3872,-5.95783
40,Plaza Magdalena-Triana,BARRIADA EL TARDON,555,Plaza de La Magdalena,37.39114,-5.996907
40,Plaza Magdalena-Triana,BARRIADA EL TARDON,223,Canalejas (Gravina),37.39029,-6.00054169
40,Plaza Magdalena-Triana,BARRIADA EL TARDON,779,Arjona (Puente de Triana),37.3876076,-6.00188255
40,Plaza Magdalena-Triana,BARRIADA EL TARDON,777,Paseo Cristóbal Colón (Plaza de Toros),37.38502,-5.998999
40,Plaza Magdalena-Triana,BARRIADA EL TARDON,775,Paseo Cristóbal Colón (Dos de Mayo),37.38367,-5.997194
40,Plaza Magdalena-Triana,BARRIADA EL TARDON,749,Paseo Cristóbal Colón (Torre del Oro),37.3817024,-5.99554157
40,Plaza Magdalena-Triana,BARRIADA EL TARDON,197,República Argentina (Pagés del Corro),37.3791656,-5.99948454
40,Plaza Magdalena-Triana,BARRIADA EL TARDON,198,Rep. Argentina (Virgen de Villadiego),37.37828,-6.0011797
40,Plaza Magdalena-Triana,BARRIADA EL TARDON,175,Esperanza de Triana (Trabajo),37.37894,-6.00337648
40,Plaza Magdalena-Triana,BARRIADA EL TARDON,394,Evangelista (Condes de Bustillo),37.3797073,-6.006697
40,Plaza Magdalena-Triana,BARRIADA EL TARDON,201,Juan Díaz de Solís,37.3775978,-6.01011944
40,Plaza Magdalena-Triana,BARRIADA EL TARDON,152,San José de Calasanz (Ruben Dario),37.3761444,-6.013652
40,Plaza Magdalena-Triana,PLAZA MAGDALENA,152,San José de Calasanz (Ruben Dario),37.3761444,-6.013652
40,Plaza Magdalena-Triana,PLAZA MAGDALENA,165,San José de Calasanz (Bda. El Carmen),37.3746567,-6.01219559
40,Plaza Magdalena-Triana,PLAZA MAGDALENA,176,Alvar Núñez (Rubén Dario),37.3770752,-6.01275635
40,Plaza Magdalena-Triana,PLAZA MAGDALENA,177,Alvar Núñez (Lorenzo Leal),37.3787575,-6.01101542
40,Plaza Magdalena-Triana,PLAZA MAGDALENA,178,Alvar Núñez (López de Gomara),37.37998,-6.009776
40,Plaza Magdalena-Triana,PLAZA MAGDALENA,230,San Jacinto (Peñaflor),37.3818665,-6.007829
40,Plaza Magdalena-Triana,PLAZA MAGDALENA,231,San Jacinto (Pagés del Corro),37.3832664,-6.00573969
40,Plaza Magdalena-Triana,PLAZA MAGDALENA,34,Pagés del Corro (Evangelista),37.3823853,-6.00202465
40,Plaza Magdalena-Triana,PLAZA MAGDALENA,92,Génova (Plaza de Cuba),37.3804,-5.999104
40,Plaza Magdalena-Triana,PLAZA MAGDALENA,536,Paseo de Las delicias (Almirante Lobo),37.3817635,-5.995386
40,Plaza Magdalena-Triana,PLAZA MAGDALENA,606,Paseo Colon (Teatro Maestranza),37.3835678,-5.99701166
40,Plaza Magdalena-Triana,PLAZA MAGDALENA,532,Paseo de Colón (Plaza de Toros),37.38547,-5.999171
40,Plaza Magdalena-Triana,PLAZA MAGDALENA,883,Reyes Católicos (Pastor y Landero),37.3880234,-6.000866
40,Plaza Magdalena-Triana,PLAZA MAGDALENA,632,San Pablo (Zaragoza),37.3895378,-5.9992137
40,Plaza Magdalena-Triana,PLAZA MAGDALENA,555,Plaza de La Magdalena,37.39114,-5.996907
41,Plz. Magdalena-Los Remedios,TABLADA    ,559,San Pablo (Plaza Magdalena),37.3906441,-5.99714041
41,Plz. Magdalena-Los Remedios,TABLADA    ,223,Canalejas (Gravina),37.39029,-6.00054169
41,Plz. Magdalena-Los Remedios,TABLADA    ,779,Arjona (Puente de Triana),37.3876076,-6.00188255
41,Plz. Magdalena-Los Remedios,TABLADA    ,777,Paseo Cristóbal Colón (Plaza de Toros),37.38502,-5.998999
41,Plz. Magdalena-Los Remedios,TABLADA    ,775,Paseo Cristóbal Colón (Dos de Mayo),37.38367,-5.997194
41,Plz. Magdalena-Los Remedios,TABLADA    ,749,Paseo Cristóbal Colón (Torre del Oro),37.3817024,-5.99554157
41,Plz. Magdalena-Los Remedios,TABLADA    ,36,Sebastián Elcano (Virgen de Consolación),37.37866,-5.99630356
41,Plz. Magdalena-Los Remedios,TABLADA    ,37,Sebastián Elcano (Virgen de Luján),37.3751678,-5.996054
41,Plz. Magdalena-Los Remedios,TABLADA    ,213,Virgen de Luján (Juan Ramón Jiménez),37.3747635,-5.99967
41,Plz. Magdalena-Los Remedios,TABLADA    ,214,Virgen de Luján (Virgen de África),37.3746834,-6.002116
41,Plz. Magdalena-Los Remedios,TABLADA    ,956,Santa Fe (Niebla),37.3751526,-6.004854
41,Plz. Magdalena-Los Remedios,TABLADA    ,629,Blas Infante (Jefatura de Policía),37.3755875,-6.006402
41,Plz. Magdalena-Los Remedios,TABLADA    ,624,Blas Infante (Rubén Darío),37.37489,-6.00778055
41,Plz. Magdalena-Los Remedios,TABLADA    ,892,Alfredo Kraus,37.37319,-6.008604
41,Plz. Magdalena-Los Remedios,TABLADA    ,893,Ramón de Carranza (Oficina de Lipasam),37.3715935,-6.005104
41,Plz. Magdalena-Los Remedios,TABLADA    ,335,Alfonso de Orleans (Garcia Morato),37.36774,-6.004265
41,Plz. Magdalena-Los Remedios,TABLADA    ,895,García Morato (Carlos Haya),37.367794,-6.007633
41,Plz. Magdalena-Los Remedios,TABLADA    ,437,García Morato (Barberán y Collar),37.3683662,-6.011367
41,Plz. Magdalena-Los Remedios,PLAZA DE LA MAGDALENA,437,García Morato (Barberán y Collar),37.3683662,-6.011367
41,Plz. Magdalena-Los Remedios,PLAZA DE LA MAGDALENA,438,García Morato (Carlos Haya),37.3677139,-6.00757933
41,Plz. Magdalena-Los Remedios,PLAZA DE LA MAGDALENA,368,Garcia Morato Av. (Ctra. La Esclusa),37.367054,-6.002752
41,Plz. Magdalena-Los Remedios,PLAZA DE LA MAGDALENA,1005,Garcia Morato Av. (Airbus),37.3669777,-5.99964046
41,Plz. Magdalena-Los Remedios,PLAZA DE LA MAGDALENA,1006,Crta. La Esclusa,37.3631134,-6.001357
41,Plz. Magdalena-Los Remedios,PLAZA DE LA MAGDALENA,896,Alfonso de Orleans (García Morato),37.3677177,-6.004192
41,Plz. Magdalena-Los Remedios,PLAZA DE LA MAGDALENA,897,Ramón de Carranza (Oficina Lipasam),37.37169,-6.004841
41,Plz. Magdalena-Los Remedios,PLAZA DE LA MAGDALENA,625,Alfredo Kraus,37.3732,-6.008411
41,Plz. Magdalena-Los Remedios,PLAZA DE LA MAGDALENA,626,Blas Infante (Alfredo Kraus),37.3745575,-6.008376
41,Plz. Magdalena-Los Remedios,PLAZA DE LA MAGDALENA,627,Blas Infante (Santa Fé),37.3755035,-6.00651455
41,Plz. Magdalena-Los Remedios,PLAZA DE LA MAGDALENA,202,Virgen de Luján (Virgen del Águila),37.37461,-6.00201941
41,Plz. Magdalena-Los Remedios,PLAZA DE LA MAGDALENA,203,Virgen de Luján (Juan Ramón Jiménez),37.3746452,-5.99924326
41,Plz. Magdalena-Los Remedios,PLAZA DE LA MAGDALENA,38,Virgen de Luján (Sebastián Elcano),37.3746719,-5.99556351
41,Plz. Magdalena-Los Remedios,PLAZA DE LA MAGDALENA,660,Paseo de delicias (Pabellón de Uruguay),37.3773232,-5.99265575
41,Plz. Magdalena-Los Remedios,PLAZA DE LA MAGDALENA,536,Paseo de Las delicias (Almirante Lobo),37.3817635,-5.995386
41,Plz. Magdalena-Los Remedios,PLAZA DE LA MAGDALENA,606,Paseo Colon (Teatro Maestranza),37.3835678,-5.99701166
41,Plz. Magdalena-Los Remedios,PLAZA DE LA MAGDALENA,532,Paseo de Colón (Plaza de Toros),37.38547,-5.999171
41,Plz. Magdalena-Los Remedios,PLAZA DE LA MAGDALENA,883,Reyes Católicos (Pastor y Landero),37.3880234,-6.000866
41,Plz. Magdalena-Los Remedios,PLAZA DE LA MAGDALENA,559,San Pablo (Plaza Magdalena),37.3906441,-5.99714041
